ID	GSM597452	GSM597453	GSM597454	GSM597469	GSM597470	
Label	P	P	P	NP	NP	
53340_at	127.4	121.3	89.9	96.6	104.9	
53342_at	1714.0	1672.4	702.1	1571.0	1144.8	
53343_at	1049.8	1219.8	991.8	858.8	772.9	
53344_at	14.5	14.0	15.1	13.5	13.0	
53345_at	39.4	39.4	33.8	31.5	41.1	
53346_at	301.1	223.3	99.7	245.0	250.1	
53347_at	38.2	26.4	33.4	29.1	38.8	
53349_at	121.4	124.2	81.1	90.4	95.3	
5334_at	133.3	99.3	116.5	113.3	110.6	
53353_at	29.7	9.6	94.4	74.7	122.1	
53354_at	92.0	84.3	136.6	109.8	132.1	
53358_at	203.4	89.7	70.4	89.8	89.5	
5335_at	210.0	228.9	269.5	216.1	227.0	
5336_at	571.2	434.3	514.0	530.0	637.2	
53371_at	795.2	613.7	1017.7	898.9	891.2	
53373_at	208.1	194.4	217.0	188.5	195.7	
5337_at	185.7	215.1	186.2	155.5	181.3	
5338_at	154.4	163.0	148.7	144.8	172.1	
5339_at	96.1	145.0	147.4	104.9	91.5	
533_at	1063.8	894.2	934.0	902.2	925.6	
53405_at	159.7	343.1	199.2	184.3	106.2	
53407_at	652.7	748.2	750.5	642.3	725.0	
5340_at	8.5	10.8	13.3	10.8	10.1	
5341_at	199.0	141.6	63.6	185.8	81.7	
5345_at	21.4	22.8	17.4	22.9	28.2	
5346_at	2450.1	1422.2	2458.7	7512.7	6947.2	
5347_at	33.3	25.0	29.8	34.3	25.6	
5348_at	4083.6	5036.8	3915.6	2711.5	3515.5	
5349_at	169.2	192.7	132.4	68.7	162.8	
534_at	40.3	35.7	28.5	14.3	20.9	
5350_at	656.3	330.5	514.3	447.0	662.4	
5351_at	1077.3	1157.3	802.6	835.6	874.4	
5352_at	429.1	299.9	402.5	1007.8	847.2	
5354_at	2474.2	2319.6	2579.8	1332.3	2519.0	
5355_at	2857.7	3109.8	2447.8	2194.2	2073.1	
5356_at	1819.2	1524.4	1627.0	1537.1	1747.6	
5357_at	19.1	17.8	16.3	20.3	18.7	
5358_at	2991.9	2726.4	2942.1	3494.5	3483.1	
5359_at	908.5	617.4	857.0	615.0	691.9	
535_at	67.1	75.9	80.6	65.0	67.3	
5360_at	3883.9	3115.7	2015.1	3838.6	2292.2	
53615_at	352.8	407.8	421.6	439.7	425.6	
53616_at	20.1	13.2	9.7	21.6	15.4	
5361_at	149.0	149.9	178.8	171.3	143.6	
5362_at	102.2	79.1	92.9	112.6	95.8	
53630_at	6.9	7.0	8.1	7.6	6.7	
53632_at	9.6	11.8	10.1	11.9	8.9	
53635_at	2317.4	2663.6	2351.5	2078.7	2161.7	
53637_at	14.3	12.6	12.6	10.6	12.7	
5364_at	111.1	155.7	188.5	133.2	107.1	
5365_at	91.1	126.9	186.0	76.6	135.5	
5366_at	44.4	14.1	22.9	30.6	20.7	
5367_at	30.6	18.3	20.5	33.0	29.1	
5368_at	25.4	19.8	22.2	26.3	30.4	
5369_at	6.6	6.9	7.7	7.8	5.7	
5370_at	4.6	4.8	4.9	11.2	8.2	
5371_at	103.4	105.6	106.3	110.6	96.9	
5372_at	942.6	1066.3	1011.5	966.3	1019.5	
5375_at	3061.3	3363.2	2783.8	902.0	1960.8	
5376_at	7869.5	8506.2	9169.8	7407.1	7999.0	
5378_at	590.7	758.9	1198.6	831.8	1212.4	
5379_at	507.6	561.3	589.3	656.7	617.4	
537_at	1215.5	1175.6	1066.3	1156.3	1065.0	
53820_at	5.7	8.0	8.0	6.0	9.7	
53822_at	165.3	181.4	208.2	158.0	178.8	
53826_at	2134.1	2659.5	1863.0	933.3	1228.5	
53827_at	1623.6	1609.4	750.6	1595.5	1558.0	
53828_at	10.6	12.1	11.6	11.6	9.1	
53829_at	286.3	330.1	75.1	63.4	73.7	
5382_at	55.5	85.4	44.5	65.4	44.6	
53831_at	11.6	11.6	9.3	20.2	12.7	
53832_at	69.5	115.7	127.4	54.9	41.5	
53833_at	665.6	1050.9	843.1	614.8	335.3	
53834_at	49.1	50.4	70.0	90.1	92.1	
53836_at	6.5	6.3	6.1	6.7	6.8	
53838_at	1060.1	971.9	952.1	852.3	811.1	
53841_at	14.9	16.0	15.2	15.4	16.1	
538_at	42.5	50.5	46.2	50.6	52.1	
53904_at	21.6	18.2	25.5	19.6	25.6	
53905_at	149.4	103.3	172.4	123.1	129.0	
53916_at	501.5	527.7	565.7	538.4	589.7	
53917_at	692.9	668.2	875.0	803.5	866.0	
53918_at	901.3	1186.1	825.2	875.0	809.6	
53919_at	106.4	91.6	208.3	157.4	62.7	
53938_at	730.5	1066.8	1155.7	1093.5	1101.7	
5393_at	1964.3	2069.2	1541.8	1485.6	1600.9	
53940_at	7.9	6.8	7.2	8.4	9.9	
53942_at	5.6	7.2	6.0	5.8	5.2	
53944_at	57.0	60.3	41.1	49.5	63.5	
53947_at	603.6	823.0	1128.1	562.6	355.0	
5394_at	2392.4	2867.8	3403.7	2673.0	2636.5	
5396_at	3397.9	2384.2	1403.8	3173.9	2223.7	
53981_at	90.8	97.9	93.9	86.0	121.3	
539_at	6059.0	6265.4	5587.2	5643.8	5823.8	
53_at	433.6	457.3	476.6	569.3	424.6	
54014_at	90.0	99.4	184.2	121.2	124.6	
54020_at	62.4	70.8	76.0	80.5	89.0	
54033_at	71.5	148.7	228.5	100.8	77.8	
54039_at	116.1	83.1	183.2	168.9	87.0	
54058_at	19.3	24.0	19.9	23.5	21.9	
54059_at	1069.4	693.7	586.3	1007.2	664.5	
54065_at	431.2	499.3	429.1	434.6	516.7	
54067_at	15.8	19.1	22.0	16.9	18.1	
54069_at	214.4	206.0	185.7	184.8	257.9	
5406_at	8.4	5.8	6.3	9.3	8.9	
5407_at	12.6	13.9	16.3	14.8	14.0	
54084_at	7.8	7.3	8.4	8.4	7.8	
5408_at	27.6	230.6	290.8	120.6	140.3	
54093_at	371.2	350.7	441.3	317.9	366.5	
54097_at	91.4	215.9	126.0	100.0	49.4	
5409_at	41.0	50.2	51.6	45.0	57.1	
540_at	101.0	111.8	116.8	119.5	124.3	
54101_at	35.4	51.0	44.0	30.5	32.8	
54102_at	166.1	137.7	102.4	190.8	243.6	
54103_at	395.0	469.3	915.0	594.4	475.2	
54106_at	19.3	18.6	16.8	18.7	21.7	
54107_at	369.8	312.7	326.4	299.6	320.6	
54108_at	837.0	605.0	563.0	606.6	574.3	
54112_at	65.8	40.8	39.2	38.4	42.7	
5411_at	796.7	920.6	1126.9	890.8	834.5	
5412_at	1527.0	1406.3	1380.5	1398.6	1279.5	
5413_at	57.6	63.3	62.3	62.7	63.8	
541468_at	123.5	150.5	143.4	77.8	124.4	
541469_at	130.2	129.5	227.4	122.1	77.2	
54148_at	1072.6	1235.7	922.5	868.5	976.7	
54149_at	399.9	352.1	341.4	299.6	361.7	
5414_at	49.5	75.9	69.6	66.4	47.3	
541565_at	380.6	519.7	374.3	363.2	368.6	
54165_at	71.8	77.8	52.4	83.4	80.7	
54187_at	1074.1	1183.6	764.8	876.6	801.4	
54205_at	133.6	143.6	149.0	141.1	180.6	
54206_at	2069.9	1502.0	1164.2	1940.1	1548.9	
54207_at	32.4	22.2	23.5	24.4	25.4	
54209_at	144.6	169.2	49.8	247.3	52.5	
5420_at	5182.1	4918.2	3938.2	4624.2	5282.6	
54210_at	101.5	198.1	49.0	58.9	57.9	
54212_at	11.7	13.4	16.8	12.9	11.7	
5422_at	471.8	519.0	485.3	449.3	447.6	
5423_at	880.4	815.8	926.1	799.8	916.2	
5424_at	69.7	78.2	94.6	78.2	63.5	
5425_at	1013.6	1477.0	1069.9	1306.1	1210.8	
5426_at	73.1	77.8	150.7	123.6	129.8	
5427_at	134.3	114.9	163.1	104.3	141.9	
5428_at	87.7	99.2	124.5	118.3	118.6	
5429_at	92.1	134.3	67.0	86.0	92.4	
5430_at	112.6	97.4	145.3	121.2	124.7	
5431_at	3758.4	3660.5	3917.5	3933.0	3920.5	
54328_at	15.6	20.5	33.5	12.4	14.6	
54329_at	22.1	23.0	17.3	19.2	15.8	
5432_at	1061.7	1126.4	992.8	944.4	1051.8	
54331_at	429.5	616.5	447.4	458.0	418.0	
54332_at	234.8	215.1	271.8	218.2	228.6	
5433_at	432.7	497.5	307.8	369.2	294.8	
54344_at	774.4	895.2	807.9	586.4	649.3	
54345_at	24.6	23.3	21.4	24.1	23.1	
5434_at	439.8	331.1	400.4	644.6	671.2	
5435_at	368.9	417.0	360.8	248.6	302.3	
54360_at	150.1	115.2	92.7	46.4	81.2	
54361_at	10.4	12.7	14.9	10.8	13.8	
54363_at	4.2	4.6	4.5	4.4	4.1	
5436_at	2679.7	2701.8	2608.2	2585.6	2509.8	
5437_at	1191.2	1153.1	1197.9	1118.7	1337.3	
54386_at	3044.9	2876.4	3340.1	3193.4	3133.3	
5438_at	2193.5	3080.1	1857.2	2017.0	2018.2	
5439_at	1203.9	1250.4	1132.9	1102.9	1085.3	
54407_at	2561.3	2642.1	2787.7	3088.7	2790.2	
5440_at	543.8	452.8	569.1	554.3	584.6	
54413_at	51.9	46.3	69.7	30.3	43.6	
54414_at	174.6	202.3	133.6	217.7	232.9	
5441_at	890.7	1244.0	820.2	1242.2	1092.6	
54429_at	13.1	11.3	15.6	12.4	12.7	
54431_at	893.6	765.9	1195.4	869.7	815.5	
54432_at	1008.7	1211.3	1039.1	1077.1	1097.5	
54433_at	1540.5	1347.6	1315.2	1093.7	1315.3	
54434_at	33.0	38.1	41.3	32.3	27.3	
54435_at	34.2	26.7	12.2	26.0	29.0	
54436_at	133.8	170.6	178.8	178.4	158.9	
54437_at	168.1	318.1	533.9	301.6	155.2	
54438_at	324.8	423.6	301.8	330.4	299.9	
54439_at	447.8	375.4	374.7	370.2	391.7	
5443_at	31.3	26.4	26.0	31.1	27.6	
54440_at	808.5	531.4	422.0	460.9	446.5	
54442_at	87.3	65.8	59.7	65.7	71.6	
54443_at	16.9	8.8	10.1	18.6	12.6	
5444_at	4.7	4.6	6.1	5.0	6.7	
54453_at	2877.3	2626.5	2751.7	2728.3	2473.8	
54454_at	74.1	71.1	65.3	73.7	61.6	
54455_at	653.1	880.5	640.0	714.7	637.9	
54456_at	32.6	37.9	44.3	34.0	45.6	
54457_at	8.2	8.3	10.3	13.2	10.0	
5445_at	1682.4	1849.7	1834.6	1540.1	1722.1	
54460_at	2631.1	2656.3	3041.1	2549.8	2625.3	
54461_at	131.9	147.2	150.5	175.3	168.5	
54462_at	392.7	452.6	424.2	379.1	365.7	
54463_at	687.6	836.3	984.4	718.1	776.4	
54464_at	424.0	418.3	606.1	530.3	525.6	
54465_at	567.3	506.1	783.5	669.6	577.6	
54467_at	168.0	179.0	137.1	172.5	183.4	
54468_at	726.9	961.4	1049.4	752.6	767.7	
5446_at	121.9	210.6	126.2	174.8	209.6	
54471_at	378.9	373.7	270.0	357.7	380.4	
54472_at	267.2	260.5	209.5	256.0	264.9	
54474_at	5.2	5.1	4.2	5.5	4.9	
54475_at	148.1	140.8	103.4	141.9	112.5	
54476_at	187.8	171.4	173.3	189.6	184.5	
54477_at	1112.2	999.7	1042.1	985.0	876.1	
54478_at	42.4	24.5	23.5	33.1	23.0	
5447_at	136.5	137.8	143.4	210.0	165.3	
54480_at	178.0	102.5	211.4	205.1	155.8	
54482_at	538.2	587.3	783.9	503.4	650.8	
54487_at	124.8	348.1	281.2	103.2	199.2	
54491_at	192.9	184.3	146.9	144.2	123.1	
54492_at	1385.0	1056.0	1512.1	1105.7	1378.9	
54494_at	216.8	320.2	251.6	244.4	301.2	
54495_at	1752.3	1594.1	1977.8	1702.0	1776.8	
54496_at	214.7	245.6	416.1	327.2	337.6	
54497_at	753.4	718.3	1014.6	923.6	938.7	
54498_at	25.4	29.1	29.9	22.3	25.0	
54499_at	2683.1	2022.8	2594.5	2510.1	2656.4	
5449_at	6.2	6.3	6.3	6.0	7.7	
54502_at	75.2	60.6	44.0	105.0	64.1	
54503_at	296.0	289.5	342.1	396.1	318.2	
54504_at	523.2	273.9	122.9	244.2	184.2	
54505_at	1473.7	1351.8	1770.3	1652.4	1495.0	
54507_at	1008.9	1295.2	1745.7	999.3	647.4	
54508_at	180.9	147.5	194.4	124.5	122.8	
54509_at	56.3	53.5	50.7	69.0	53.7	
5450_at	99.6	114.3	141.8	43.9	325.1	
54510_at	662.3	330.9	335.6	395.9	341.4	
54511_at	49.6	35.7	24.5	30.9	22.0	
54512_at	180.8	177.0	136.1	117.8	148.5	
54514_at	5.3	6.0	6.3	6.4	5.1	
54517_at	1180.6	942.4	904.6	958.6	1246.3	
54518_at	130.9	103.0	107.5	302.7	299.5	
5451_at	472.1	704.4	770.9	562.2	552.6	
54520_at	403.5	512.6	513.7	465.4	437.5	
54521_at	511.1	374.7	528.0	507.0	524.2	
54522_at	71.5	76.9	95.6	81.5	63.8	
54529_at	1954.7	2090.6	2041.2	1679.9	1723.4	
5452_at	54.6	47.8	38.8	42.3	42.1	
54530_at	190.9	196.9	140.7	173.8	130.7	
54531_at	73.4	70.2	62.2	103.5	70.6	
54532_at	1924.1	2331.6	3095.9	2685.1	2005.5	
54534_at	539.7	454.3	478.9	491.0	460.9	
54535_at	305.3	443.5	539.3	333.2	319.0	
54536_at	86.6	64.0	75.0	79.3	74.7	
54538_at	567.7	674.2	404.2	558.8	803.6	
54539_at	1700.4	1742.8	1217.7	1466.4	1540.4	
5453_at	25.1	34.1	30.7	26.3	27.1	
54540_at	148.2	122.9	371.0	267.0	217.6	
54541_at	5048.1	6172.7	5346.0	5803.2	5092.8	
54542_at	128.3	105.7	100.1	126.8	101.9	
54543_at	7738.2	8512.0	7417.3	7192.3	7899.2	
54544_at	5.7	5.0	6.6	5.0	6.3	
54545_at	279.5	229.2	234.1	332.7	232.9	
54546_at	6.2	6.5	7.2	7.2	6.9	
54549_at	77.2	121.0	67.5	47.5	66.9	
5454_at	104.3	108.3	133.0	88.2	80.7	
54550_at	31.8	46.7	71.0	60.7	61.0	
54551_at	78.5	43.4	61.7	28.1	35.8	
54552_at	7.9	8.1	8.5	9.1	7.2	
54553_at	71.3	82.2	170.0	69.4	91.5	
54554_at	214.3	214.1	224.4	125.5	122.5	
54555_at	363.4	398.0	282.7	316.4	322.6	
54556_at	302.5	240.8	311.4	341.8	290.4	
54557_at	35.4	32.3	32.7	35.8	36.3	
54558_at	171.3	219.1	330.4	211.8	147.7	
5455_at	15.2	16.1	18.0	16.9	17.5	
54566_at	100.1	107.0	112.3	140.1	157.4	
54567_at	25.7	23.8	32.2	43.3	32.5	
5456_at	19.2	17.8	23.2	21.8	22.3	
54576_at	11.4	8.9	9.9	16.1	7.6	
54578_at	5.5	5.8	5.3	4.5	5.1	
5457_at	5.8	5.4	6.1	10.8	5.9	
54583_at	41.2	42.2	30.1	50.8	45.7	
54584_at	41.2	54.6	61.4	44.1	67.2	
54585_at	295.1	257.1	281.4	234.6	299.2	
54586_at	8.3	6.5	10.5	8.1	7.5	
54587_at	2563.0	3021.5	2994.0	2836.1	2486.8	
5458_at	6.2	5.9	5.8	6.6	5.2	
54596_at	167.9	104.7	30.9	54.3	35.9	
5459_at	11.4	11.5	12.2	12.6	13.6	
545_at	602.3	645.6	799.6	911.2	760.2	
54602_at	104.7	120.5	126.5	111.0	127.1	
54606_at	737.5	792.7	807.3	813.1	762.9	
54617_at	189.7	174.0	170.9	174.7	162.7	
54619_at	47.3	50.3	60.4	39.9	38.4	
54620_at	67.4	74.5	72.3	73.5	82.3	
54621_at	117.7	189.6	98.5	152.3	134.0	
54622_at	236.3	172.5	207.9	261.8	215.5	
54623_at	2083.0	2524.2	1703.5	1761.9	1759.7	
54625_at	1063.7	1061.3	980.8	949.2	1020.1	
54626_at	11.8	12.9	12.9	17.4	14.2	
54627_at	4.9	4.8	4.5	4.7	4.5	
54629_at	131.1	138.8	110.3	70.7	91.1	
5463_at	144.0	157.9	200.0	165.3	186.8	
5464_at	2782.0	3407.7	2751.3	4159.5	3620.7	
5465_at	66.8	84.4	69.2	64.0	76.7	
54660_at	51.2	47.7	43.1	34.7	28.6	
54661_at	4.4	5.0	5.1	5.3	4.5	
54662_at	497.4	512.0	566.2	613.1	724.3	
54663_at	577.8	625.6	506.1	488.6	527.6	
54664_at	516.2	450.1	511.2	501.1	515.7	
54665_at	247.2	215.1	276.2	228.0	237.7	
54674_at	425.7	364.1	395.8	815.3	540.9	
54675_at	1152.6	952.9	962.2	1328.5	1394.9	
54676_at	93.5	81.7	80.7	95.6	106.9	
54677_at	284.8	187.7	423.6	352.1	323.9	
5467_at	1452.1	1562.9	1892.3	1639.5	1758.1	
54680_at	1909.5	1906.4	1718.9	1731.8	1813.6	
54681_at	333.3	441.6	529.5	408.3	351.4	
54682_at	689.7	650.0	879.3	782.0	970.0	
5468_at	286.7	202.5	377.0	1705.2	1502.0	
5469_at	290.8	259.3	254.1	240.5	267.6	
546_at	591.2	545.6	519.7	605.4	638.8	
54700_at	654.0	574.9	548.3	621.1	640.3	
54704_at	216.2	218.4	231.1	173.3	165.6	
54707_at	300.0	251.0	210.9	255.4	203.3	
54708_at	491.0	374.4	483.8	469.9	468.9	
5470_at	4.0	6.4	7.5	5.8	5.8	
54714_at	5.2	5.4	6.7	5.7	5.7	
54715_at	8.7	8.8	9.5	13.8	7.5	
54716_at	22.3	23.3	24.1	17.4	23.9	
54718_at	6.9	6.4	7.3	5.9	5.9	
5471_at	213.5	203.0	215.4	178.6	235.9	
54726_at	22.9	21.0	20.2	21.6	17.3	
54729_at	10.9	13.0	12.2	12.2	12.8	
54732_at	1778.0	1615.7	1280.6	1411.4	1559.3	
54733_at	580.5	321.8	219.1	415.5	379.1	
54734_at	13.8	11.5	10.0	15.5	9.6	
54737_at	220.8	208.9	272.9	260.6	273.5	
54738_at	11.2	10.0	8.6	8.8	12.2	
54739_at	924.5	767.4	601.1	544.0	663.1	
5473_at	589.8	836.7	528.3	1241.7	1328.2	
54741_at	1688.3	1098.3	1520.1	936.1	1795.5	
54742_at	44.3	39.6	65.6	56.1	64.6	
54744_at	19.5	22.7	31.9	24.8	21.3	
54749_at	1635.1	1702.8	1431.7	1353.2	1283.2	
54751_at	100.2	96.7	107.3	83.3	85.6	
54752_at	12.5	13.0	11.7	11.5	13.2	
54756_at	169.8	136.4	146.7	93.2	116.7	
54757_at	790.3	578.6	489.9	645.9	440.8	
54758_at	204.5	211.2	317.4	208.1	234.3	
5475_at	18.7	17.7	40.4	14.3	24.8	
54760_at	65.7	83.6	168.8	85.5	72.2	
54762_at	55.5	65.2	104.8	90.3	124.0	
54763_at	10.2	11.8	8.3	16.9	8.2	
54764_at	451.8	418.7	370.7	370.1	392.3	
54765_at	1748.6	1893.5	1020.8	1589.8	1526.0	
54766_at	4.6	4.5	5.1	8.6	4.7	
54768_at	8.6	8.2	10.3	7.9	7.7	
54769_at	30.8	63.0	66.0	20.5	18.1	
5476_at	2605.4	2575.9	2328.5	2968.9	2557.0	
54776_at	396.1	486.6	604.2	517.0	482.4	
54777_at	7.0	7.7	8.7	7.8	7.8	
54778_at	733.9	672.0	711.6	556.6	766.9	
54780_at	1316.3	1339.6	1224.4	1634.6	1596.3	
54784_at	126.8	124.2	99.0	78.8	120.5	
54785_at	103.6	107.9	94.3	81.8	97.9	
54788_at	352.4	502.7	311.3	320.9	277.7	
5478_at	3509.8	3502.9	3563.8	3355.7	3216.2	
54790_at	27.0	39.9	27.0	26.9	20.6	
54795_at	204.2	157.3	198.8	236.4	244.9	
54796_at	1203.1	1046.0	1432.2	767.2	701.8	
54797_at	7.2	6.7	8.7	7.4	6.9	
54798_at	5.6	5.0	6.1	6.4	5.8	
54799_at	4.3	4.5	4.9	3.6	4.7	
5479_at	3560.3	3340.3	2757.5	3101.0	2999.0	
547_at	277.4	456.0	281.1	110.8	163.9	
54800_at	166.2	156.9	204.6	185.2	199.6	
54801_at	29.0	24.5	37.7	34.8	23.0	
54802_at	1903.5	2273.5	2100.3	1847.6	1787.9	
54805_at	86.6	65.1	77.4	62.1	75.3	
54806_at	346.1	369.3	683.3	430.6	491.5	
54807_at	130.7	174.2	140.5	95.5	116.3	
54808_at	609.2	671.3	396.9	506.3	440.0	
54809_at	136.6	126.9	110.8	88.0	102.1	
5480_at	1518.7	1008.8	1237.6	1505.3	1287.8	
54810_at	412.0	283.5	169.0	351.7	387.7	
54811_at	137.5	137.8	94.2	91.2	109.7	
54812_at	783.6	771.2	806.2	764.5	830.4	
54813_at	367.6	262.2	330.3	295.8	347.7	
54814_at	15.7	18.4	27.4	23.5	19.3	
54815_at	626.5	569.6	507.6	669.4	678.0	
54816_at	241.3	226.1	451.1	330.0	363.1	
54819_at	734.7	696.2	773.9	668.6	772.4	
5481_at	268.0	278.5	235.1	242.2	283.6	
54820_at	108.2	103.5	97.3	76.8	91.7	
54821_at	9.2	9.0	7.6	8.0	9.4	
54822_at	148.1	164.1	186.7	211.9	172.6	
54823_at	169.6	161.3	267.1	185.1	215.3	
54825_at	18.5	18.9	25.2	23.3	21.7	
54826_at	276.3	227.4	315.7	186.8	241.0	
54827_at	6.8	7.6	6.3	8.8	9.7	
54828_at	138.7	153.0	111.6	108.9	132.9	
54829_at	1121.3	951.4	427.8	849.3	743.3	
54830_at	6.8	7.9	7.7	7.9	8.5	
54831_at	5.9	6.9	5.8	6.5	6.7	
54832_at	1004.0	987.7	1327.0	1283.6	1181.7	
54834_at	51.8	62.0	38.6	50.8	45.0	
54836_at	15.0	15.3	11.2	13.8	12.4	
54838_at	6245.2	6832.5	4842.4	4990.4	5494.8	
54839_at	370.6	388.7	758.3	489.0	487.2	
54840_at	269.4	315.3	350.1	273.1	229.3	
54841_at	324.1	288.6	354.1	383.5	359.6	
54842_at	482.0	460.8	423.5	327.0	288.2	
54843_at	224.4	193.6	229.0	244.8	256.3	
54845_at	45.0	77.2	80.6	21.2	29.4	
54847_at	25.8	27.6	19.2	23.9	18.0	
54848_at	4.3	4.3	4.6	4.6	4.7	
54849_at	902.3	800.9	591.5	841.9	830.6	
54850_at	840.5	801.0	712.4	693.4	707.2	
54851_at	761.0	758.2	723.7	678.2	637.3	
54852_at	24.4	34.1	21.2	23.5	24.6	
54854_at	26.5	30.9	31.3	26.4	25.9	
54855_at	64.7	80.5	53.2	41.8	90.6	
54856_at	223.2	182.1	194.4	197.6	203.4	
54857_at	42.8	20.2	12.0	15.2	21.5	
54858_at	118.6	126.4	113.0	103.1	92.3	
54859_at	327.8	416.3	365.0	292.7	417.4	
54860_at	7.6	10.6	5.7	6.9	5.2	
54861_at	3314.3	3374.7	3280.2	2970.6	3476.3	
54862_at	161.3	215.1	221.1	189.5	187.7	
54863_at	78.3	73.1	27.0	53.8	51.1	
548645_at	423.6	477.8	484.4	525.4	466.1	
54865_at	720.8	680.4	593.9	554.7	653.2	
54866_at	9.9	11.6	10.9	8.0	13.5	
54867_at	1702.8	2127.7	1655.3	1678.9	1537.4	
54868_at	141.2	158.9	133.2	223.5	155.1	
54869_at	18.2	25.4	15.8	21.9	23.0	
54870_at	1826.1	1563.6	1845.0	1634.0	1804.7	
54872_at	467.0	661.3	795.3	628.2	582.8	
54873_at	709.5	971.1	802.8	963.2	862.2	
54874_at	1086.2	1021.6	1437.1	1357.4	1358.3	
54875_at	70.6	94.8	107.1	86.5	68.8	
54876_at	293.8	302.6	258.0	222.1	244.3	
54877_at	76.0	69.9	63.6	103.7	120.0	
54878_at	2127.2	2140.4	1804.0	1974.1	1943.2	
54879_at	268.1	326.4	168.0	225.4	225.0	
54880_at	55.9	52.0	80.7	43.8	65.2	
54881_at	365.0	442.4	427.6	345.4	272.0	
54882_at	793.0	815.8	1142.5	953.2	1008.1	
54883_at	203.4	246.9	230.2	250.3	271.0	
54884_at	642.9	548.4	469.2	2113.3	1653.9	
54885_at	101.3	122.9	140.6	92.5	78.7	
54886_at	146.3	232.3	418.6	51.6	65.7	
54887_at	84.2	82.7	84.3	83.1	92.4	
54888_at	1127.8	1099.6	1341.9	1159.7	1211.7	
54890_at	389.1	306.2	307.5	322.5	327.7	
54891_at	76.6	61.2	75.1	69.0	72.6	
54892_at	891.2	722.2	939.6	753.5	763.9	
54893_at	2565.6	2794.4	2235.6	2226.3	2031.7	
54894_at	58.5	42.0	49.0	29.2	24.7	
54896_at	176.4	277.8	242.0	230.2	184.2	
54897_at	50.9	47.4	37.7	50.1	55.6	
54898_at	48.0	47.2	31.5	25.1	32.9	
54899_at	118.4	110.0	103.6	82.8	121.1	
54900_at	16.7	12.3	17.1	13.4	11.3	
54901_at	11.0	5.6	9.0	7.1	6.5	
54902_at	1869.7	1853.1	1539.3	1435.8	1769.7	
54903_at	39.0	34.3	46.4	41.7	42.5	
54904_at	500.0	539.2	427.3	449.2	488.7	
54905_at	74.3	63.8	113.2	58.1	106.5	
54906_at	93.6	92.9	141.3	101.2	107.8	
54908_at	126.0	86.1	110.1	97.8	136.7	
54910_at	521.6	687.0	596.5	426.7	543.8	
54913_at	138.9	140.8	103.9	149.3	135.0	
54914_at	604.0	708.2	804.2	884.6	656.3	
54915_at	4560.0	4456.2	4305.7	3954.9	4490.7	
54916_at	123.2	139.8	160.7	121.4	117.0	
54918_at	1329.8	943.0	1087.3	1060.4	1211.6	
54919_at	263.1	335.9	324.0	271.5	308.4	
54920_at	123.3	100.5	141.9	138.4	134.5	
54921_at	3011.3	3157.6	2116.6	2258.6	2663.8	
54922_at	63.6	75.7	49.0	58.5	93.4	
54923_at	88.2	80.7	91.7	110.4	125.6	
54925_at	52.2	59.1	35.9	41.8	48.5	
54926_at	1182.4	1218.1	1011.6	1217.5	1215.7	
54927_at	1814.6	1821.4	1514.4	1749.1	1857.4	
54928_at	397.4	364.5	397.0	510.8	508.4	
54929_at	247.1	324.5	258.5	282.7	269.6	
54930_at	1297.7	1438.3	1386.5	1249.0	1118.5	
54931_at	1018.2	948.3	851.8	805.2	752.9	
54932_at	63.9	66.6	124.0	74.8	76.2	
54933_at	11.3	11.2	10.3	22.5	13.2	
54934_at	546.8	458.2	680.4	551.6	506.9	
54935_at	1110.1	1195.4	899.9	1052.2	1458.5	
54936_at	2349.1	2311.4	2358.9	1971.5	1961.4	
54937_at	4.8	12.0	19.2	9.4	33.0	
54938_at	84.0	132.5	145.0	127.5	102.2	
54939_at	717.1	722.0	735.1	735.8	776.0	
5493_at	2892.4	3449.4	2121.3	3048.9	2866.5	
54940_at	1853.8	1810.9	1727.5	1684.3	1755.9	
54941_at	163.7	119.4	116.3	173.0	169.5	
54942_at	177.5	186.5	231.9	216.2	199.3	
54943_at	47.3	31.4	34.1	39.6	45.4	
54946_at	755.9	755.6	636.3	761.0	669.3	
54947_at	513.0	506.9	445.9	377.0	309.6	
54948_at	1659.5	1745.3	1667.8	1502.9	1682.8	
54949_at	1202.6	1191.9	1029.9	1090.4	1037.0	
5494_at	55.7	51.8	53.9	59.5	65.6	
54951_at	663.1	579.2	756.5	692.4	681.7	
54952_at	311.7	321.1	300.9	259.8	313.2	
54953_at	505.6	576.7	547.6	567.9	539.1	
54954_at	231.3	259.1	243.4	239.2	232.5	
54955_at	54.5	55.1	72.4	61.2	75.9	
54956_at	1001.9	1014.5	912.5	815.3	622.1	
54957_at	185.8	156.3	171.9	166.6	164.6	
54958_at	197.0	210.4	199.9	209.0	195.2	
54959_at	11.1	7.6	8.8	12.4	7.1	
5495_at	850.0	856.1	1201.4	1082.1	1249.6	
54960_at	364.1	425.7	450.7	474.6	307.2	
54961_at	487.0	551.1	571.5	576.5	532.2	
54962_at	300.1	254.2	331.9	294.5	292.6	
54963_at	128.6	153.1	188.0	185.6	160.0	
54964_at	46.3	50.3	46.8	35.1	44.8	
54965_at	185.4	194.0	255.2	266.9	234.2	
54968_at	722.7	557.1	484.2	550.1	505.4	
54969_at	1471.8	1535.9	1277.6	1169.1	1434.6	
